NR_111085.1	194536
NR_119466.1	146677
NR_137659.1	183959
NR_137660.1	183961
NR_137297.1	1491479
NR_131264.1	1491472
NR_137298.1	1491457
NR_111129.1	5584
NR_111130.1	13202
NR_119387.1	188874
NR_119388.1	188935
NR_119461.1	201456
NR_077088.1	223561
NR_111152.1	236234
NR_111696.1	1206800
NR_130652.1	40355
NR_130661.1	273371
NR_073335.1	252803
NR_126109.1	253288
NR_119498.1	576577
NR_119499.1	262247
NR_073339.1	223819
NR_132798.1	269073
NR_119391.1	286112
NR_202125.1	249325
NR_126108.1	241728
NR_147258.1	1431955
NR_137667.1	348313
NR_137668.1	297651
NR_138393.1	1659226
NR_154602.1	132179
NR_077162.1	300276
NR_137670.1	300277
NR_147413.1	5095
NR_147414.1	270751
NR_164208.1	278945
NR_147419.1	87229
NR_164209.1	278939
NR_189749.1	2219666
NR_111118.1	312146
NR_144906.1	85927
NR_111151.1	420778
NR_119533.1	64504
NR_119535.1	109871
NR_119537.1	109889
NR_119539.1	324621
NR_119542.1	82268
NR_119543.1	1134058
NR_111188.1	78909
NR_132806.1	281851
NR_119544.1	70189
NR_119545.1	144539
NR_119547.1	276838
NR_119548.1	78917
NR_119549.1	110093
NR_119550.1	324673
NR_119552.1	281847
NR_164211.1	1213189
NR_119554.1	68401
NR_119555.1	61418
NR_111189.1	109760
NR_111190.1	31870
NR_111191.1	1173701
NR_138436.1	1491002
NR_077171.1	328846
NR_137148.1	2082305
NR_119556.1	328503
NR_131890.1	1628766
NR_138186.1	58627
NR_158992.1	1047171
NR_172367.1	2747969
NR_169885.1	131365
NR_138159.1	4934
NR_155612.1	158046
NR_147453.1	1538002
NR_153967.1	33199
NR_119480.1	158975
NR_077130.1	5143
NR_077131.1	88718
NR_154747.1	4853
NR_154561.1	2034168
NR_154566.1	2034180
NR_130668.1	101201
NR_144870.1	398674
NR_111064.1	170722
NR_073333.1	162388
NR_073334.1	162389
NR_137300.1	1738374
NR_137301.1	1571655
NR_137533.1	176273
NR_160141.1	176682
NR_111068.1	178140
NR_155769.1	178142
NR_145137.1	178163
NR_145138.1	178164
NR_154748.1	160296
NR_103577.1	62722
NR_138428.1	29875
NR_111058.1	1390526
NR_111059.1	167899
NR_164504.1	171478
NR_135928.1	181014
NR_135929.1	181017
NR_135930.1	181019
NR_119448.1	182865
NR_119449.1	182873
NR_130651.1	27299
NR_138161.1	27296
NR_138162.1	28555
NR_138163.1	45516
NR_138164.1	27298
NR_111016.1	27300
NR_111017.1	28550
NR_138165.1	27301
NR_138166.1	27302
NR_138167.1	150398
NR_138168.1	27305
NR_138169.1	45614
NR_111018.1	45609
NR_111019.1	45501
NR_111020.1	45502
NR_077144.1	183709
NR_119438.1	176626
NR_202122.1	177102
NR_073341.1	82508
NR_119439.1	181343
NR_119440.1	87128
NR_119441.1	5376
NR_119442.1	150865
NR_119443.1	87129
NR_119444.1	181339
NR_119445.1	181340
NR_119446.1	181334
NR_119447.1	152312
NR_157857.1	160475
NR_157858.1	160467
NR_138365.1	1281308
NR_197934.1	201970
NR_155874.1	203078
NR_155875.1	203080
NR_160070.1	71559
NR_155876.1	203082
NR_155877.1	71562
NR_155878.1	71564
NR_155879.1	99592
NR_145337.1	34352
NR_155880.1	71566
