NG_067770.1	353058
NG_057748.1	223377
NG_057749.1	353048
NG_055323.1	5621
NG_055324.1	377599
NG_042433.1	45601
NG_042434.1	377600
NG_042435.1	377601
NG_055179.1	45524
NG_055180.1	135453
NG_055319.1	130807
NG_055320.1	507509
NG_055321.1	54093
NG_064312.1	1912490
NG_066348.1	45509
NG_055322.1	796026
NG_042424.1	45575
NG_042425.1	45535
NG_042426.1	279894
NG_042427.1	378056
NG_042428.1	796027
NG_042429.1	378058
NG_042430.1	378059
NG_042431.1	378060
NG_042432.1	410836
NG_246073.1	49335
NG_055325.1	45607
NG_066349.1	75733
NG_055326.1	5488
NG_055327.1	49331
NG_243645.1	45553
NG_055328.1	45788
NG_055329.1	378046
NG_066350.1	44067
NG_055330.1	43972
NG_055331.1	44071
NG_066351.1	44073
NG_055333.1	241408
NG_055334.1	43974
NG_055335.1	267478
NG_042437.1	378047
NG_042438.1	378048
NG_055336.1	409370
NG_055337.1	1548389
NG_055338.1	1850976
NG_055339.1	378051
NG_058739.1	2704155
NG_055181.1	45597
NG_055340.1	378053
NG_055341.1	34364
NG_055342.1	45603
NG_042439.1	44070
NG_055345.1	1337061
NG_055346.1	44089
NG_055347.1	44091
NG_055348.1	44090
NG_055349.1	36043
NG_246074.1	56874
NG_055350.1	29829
NG_055351.1	383837
NG_055183.1	54098
NG_055184.1	54099
NG_055185.1	54097
NG_055186.1	54550
NG_055187.1	58630
NG_055188.1	383838
NG_055189.1	54103
NG_055190.1	54100
NG_243646.1	54101
NG_055352.1	56418
NG_055353.1	45792
NG_055354.1	1125753
NG_055355.1	1337062
NG_027577.1	55169
NG_059194.1	45306
NG_057756.1	1434218
NG_055356.1	1850977
NG_054801.1	399471
NG_042416.1	345902
NG_042417.1	363177
NG_057633.1	100913
NG_057632.1	243822
NG_243644.1	288728
NG_057750.1	1431955
NG_058736.1	2059803
NG_059428.1	1431916
NG_063930.1	306880
NG_042419.1	2654661
NG_042420.1	323561
NG_068993.1	371120
NG_042421.1	240344
NG_042422.1	336254
NG_042423.1	336252
NG_057753.1	336255
NG_055730.1	463686
NG_054800.1	392263
NG_058737.1	5169
NG_057760.1	415705
NG_042418.1	370303
NG_228717.1	355813
NG_075156.1	2059717
NG_054806.1	66948
NG_068725.1	384661
NG_058738.1	369793
NG_068728.1	1195943
NG_059429.1	378508
NG_059430.1	378509
NG_068995.1	380650
NG_055091.1	13368
NG_055092.1	37662
NG_055095.1	434199
NG_075159.1	432114
NG_059431.1	426111
NG_058746.1	5436
NG_069005.1	114767
NG_057771.1	28579
NG_057755.1	138067
NG_055687.1	446223
NG_055301.1	446224
NG_054803.1	445416
NG_064314.1	1635098
NG_059917.1	1390382
NG_060071.1	363178
NG_057759.1	392036
NG_060378.1	907294
NG_042453.1	453459
NG_055080.1	714657
NG_064316.1	1220722
NG_054833.1	5480
NG_245396.1	129298
NG_057773.1	91943
NG_057775.1	1431941
NG_057776.1	92988
NG_057778.1	2059977
NG_057779.1	2758094
NG_057780.1	470100
NG_057781.1	2060161
NG_057783.1	215248
NG_057784.1	470102
NG_057785.1	82110
NG_057786.1	470104
NG_057787.1	470106
NG_057788.1	364773
NG_057789.1	470107
NG_057790.1	470086
NG_070358.1	470088
NG_057791.1	395010
NG_059077.1	470058
NG_059078.1	286565
NG_055047.1	473794
NG_066352.1	324742
NG_055096.1	5489
NG_055097.1	324741
NG_055098.1	52249
NG_055099.1	324744
NG_055100.1	58633
NG_055101.1	58634
NG_055102.1	58635
NG_055103.1	29835
NG_055104.1	4909
NG_055105.1	52256
NG_055106.1	53660
NG_042444.1	4926
NG_055107.1	87101
NG_055108.1	54551
NG_055110.1	54552
NG_055111.1	1171599
NG_055112.1	5492
NG_055113.1	4921
NG_055114.1	52247
NG_055115.1	53657
NG_055116.1	53658
NG_055117.1	54553
NG_055118.1	53661
NG_055119.1	53656
NG_055120.1	53939
NG_055121.1	53940
NG_055122.1	36015
NG_055124.1	5007
NG_055125.1	13502
NG_055126.1	13370
